dataset,term,count,relative_freq,others_avg_relative_freq,distinctiveness_score
Post Election Data Updated With Location 09 March,game,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,coming,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,খাওয়াচ্ছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ধাক্কাইয়া,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,রুজি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,gon,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,kilo,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মাজেজা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঘটনায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পুরাই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ইউসুফের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,pinik,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,eytato,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,disey,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,cagol,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,skills,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কমিটির,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,fojlur,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ধরছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,টেলা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,crickete,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পড়তো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সিংহাসনে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,oiling,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পুচে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হাকুয়ে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,যমে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ননি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ow,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ইহা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কিয়া,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মন্ত্রলায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,রাস্ট্রপতির,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভাগ্যবান,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ছড়াচ্ছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মুক্তিযোদ্ধারা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পোষ্টে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিরত,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চেয়েছিলো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অমনি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জোরালো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আসেনা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,তেলাইলা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,haha,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,daddyr,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,kari,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পছন্দমত,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পাইবো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,sekh,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,jomat,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বাইচ্চা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,লিখেছেন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,খেপে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,delli,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পদগুলো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গোয়াটাই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভিখারি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চায়নি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,রাষ্ট্রক্ষমতায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ওরূপ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ত্ন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মারছেরে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নিব,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নিকট,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অব্ধি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rashidul,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ইয়েছ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পরবেন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অশ্রয়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আদরে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,but,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,তাছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বাঙ্গালী,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভঙ্গ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হোগামা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,hocce,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,প্রতিষ্ঠিত,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ধরায়,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rashed,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,টোপ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মেতর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হুইতো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নূর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ইদটা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bangu,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bujhche,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চলিতেসে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিকৃত,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ace,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,kola,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পোতিবাদ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,খাইছো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মনটা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,যত্তসব,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মাঝেও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ফটোকার্ড,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হবেবিধা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নী,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিশেষ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,একসপ্তাহ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নুনুস,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ফকাত,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অটোমেটিক,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দাঁড়ানোর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জিব্বা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,more,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বলিও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আবদীন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,dulal,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বসছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,উঠাইলে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বৈশিষ্ট্য,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,লিপস্টিক,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,mia,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,kano,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,repotar,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নাস্তা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,onno,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কররে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,shanti,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ক্ষে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নেওয়াই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঐতিহ্য,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,করীর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ফাস্ট,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,drama,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ak,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ধরেছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হাসুন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কমপক্ষে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,nihan,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হাজারো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জানোই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bastobaion,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পিসে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,একটাও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,diyeo,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পজিশন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিলিয়ন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বুমলাহ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বায়তুল,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিনপির,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নিয়েছিলো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ইচ্ছার,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,jadughore,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নিজেও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,kufaa,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,যতো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,baica,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নিয়েও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ডাইরিয়া,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সাংসদদের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bar,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জিহবা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ওম্মা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,pathetic,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ওয়াকারের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,রয়ে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,eda,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,খেলতাছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মুইতা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আকাল,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,khir,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,haluya,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,jemon,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,pasa,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ছাড়ে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ekdom,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মাইরি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,উঠাইছে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,perfect,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কনসেপ্ট,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঠেলাতেই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সমালোচনার,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আপডেট,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সরানোই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,অমর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চাং,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চু,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,mani,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,tela,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নলেজ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bagura,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হবো,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মেয়াদের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সিদ্ধান্তের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মুক্তিযুদ্ধকে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মালিশের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কটাক্ষ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হতোনা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পেলছি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ধারনা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rakhar,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চরন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পেলেই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,varatia,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,শুক্রাণুর,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,bolbo,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,tul,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,paoa,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,শাহে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চেতাইয়া,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিন্দাবন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ajker,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,rumon,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চুচুউপপু,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কল্যানে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হয়েও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আইনজিবি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,atto,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বলেনা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,sunle,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভাগিনারে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,disishan,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মরবে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বাচাতে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ala,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ডিজাইনই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চলি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,সামালি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,prime,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,sector,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ডুকান,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,শিল্পী,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঊর্ধ্বগতি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জামাতরা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আবারও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,নরপিশাচ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কাম্য,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চোদন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আইনিভাবে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,dellir,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,তৈলমর্দনেও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,me,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,রাষ্টপতির,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ahe,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দেশরত্ন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আইনজ্ঞ,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঊর্ধ্বে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,জানেও,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,কইলে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চেয়েছিলাম,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,মন্ত্রীত্ব,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চাঁদাদলের,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,হিড়িয়ালা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দিছস,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,social,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,yunus,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ঘটে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,dhara,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দেখিতেছি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,about,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,dbe,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,yer,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,এপ্রিল,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,লাগছেন,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,driver,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,দিছিলাম,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,যাওয়াই,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,আয়না,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বিরোধীতাকারী,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,চম্পু,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,hashi,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,raka,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গড়ি,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,গাঁজা,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,ভিকটিম,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,al,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,বৈষম্য,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,শিবিরে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
Post Election Data Updated With Location 09 March,পৌছাতে,1,5.698005698005698e-05,0.0,5.698005698005698e-05
